Time_an(us)	Tip_Prescribed(nm)	F_Analytical(nN)	F_DMA_F_Ge(nN)	F_Transient(nN)
0.7856666667	5.6062243896	0.0000000000	0.0000000000	0.0000000000
0.7858333333	5.6006684862	0.0000000000	0.0000000000	0.0000000000
0.7860000000	5.5951119510	0.0000000000	0.0000000000	0.0000000000
0.7861666667	5.5895547860	0.0000000000	0.0000000000	0.0000000000
0.7863333333	5.5839969935	0.0000000000	0.0000000000	0.0000000000
0.7865000000	5.5784385757	0.0000000000	0.0000000000	0.0000000000
0.7866666667	5.5728795347	0.0000000000	0.0000000000	0.0000000000
0.7868333333	5.5673198727	0.0000000000	0.0000000000	0.0000000000
0.7870000000	5.5617595921	0.0000000000	0.0000000000	0.0000000000
0.7871666667	5.5561986948	0.0000000000	0.0000000000	0.0000000000
0.7873333333	5.5506371832	0.0000000000	0.0000000000	0.0000000000
0.7875000000	5.5450750594	0.0000000000	0.0000000000	0.0000000000
0.7876666667	5.5395123257	0.0000000000	0.0000000000	0.0000000000
0.7878333333	5.5339489842	0.0000000000	0.0000000000	0.0000000000
0.7880000000	5.5283850371	0.0000000000	0.0000000000	0.0000000000
0.7881666667	5.5228204866	0.0000000000	0.0000000000	0.0000000000
0.7883333333	5.5172553349	0.0000000000	0.0000000000	0.0000000000
0.7885000000	5.5116895843	0.0000000000	0.0000000000	0.0000000000
0.7886666667	5.5061232368	0.0000000000	0.0000000000	0.0000000000
0.7888333333	5.5005562948	0.0000000000	0.0000000000	0.0000000000
0.7890000000	5.4949887603	0.0000000000	0.0000000000	0.0000000000
0.7891666667	5.4894206357	0.0000000000	0.0000000000	0.0000000000
0.7893333333	5.4838519231	0.0000000000	0.0000000000	0.0000000000
0.7895000000	5.4782826246	0.0000000000	0.0000000000	0.0000000000
0.7896666667	5.4727127426	0.0000000000	0.0000000000	0.0000000000
0.7898333333	5.4671422791	0.0000000000	0.0000000000	0.0000000000
0.7900000000	5.4615712365	0.0000000000	0.0000000000	0.0000000000
0.7901666667	5.4559996168	0.0000000000	0.0000000000	0.0000000000
0.7903333333	5.4504274224	0.0000000000	0.0000000000	0.0000000000
0.7905000000	5.4448546553	0.0000000000	0.0000000000	0.0000000000
0.7906666667	5.4392813179	0.0000000000	0.0000000000	0.0000000000
0.7908333333	5.4337074122	0.0000000000	0.0000000000	0.0000000000
0.7910000000	5.4281329405	0.0000000000	0.0000000000	0.0000000000
0.7911666667	5.4225579050	0.0000000000	0.0000000000	0.0000000000
0.7913333333	5.4169823079	0.0000000000	0.0000000000	0.0000000000
0.7915000000	5.4114061515	0.0000000000	0.0000000000	0.0000000000
0.7916666667	5.4058294378	0.0000000000	0.0000000000	0.0000000000
0.7918333333	5.4002521691	0.0000000000	0.0000000000	0.0000000000
0.7920000000	5.3946743476	0.0000000000	0.0000000000	0.0000000000
0.7921666667	5.3890959755	0.0000000000	0.0000000000	0.0000000000
0.7923333333	5.3835170550	0.0000000000	0.0000000000	0.0000000000
0.7925000000	5.3779375884	0.0000000000	0.0000000000	0.0000000000
0.7926666667	5.3723575777	0.0000000000	0.0000000000	0.0000000000
0.7928333333	5.3667770253	0.0000000000	0.0000000000	0.0000000000
0.7930000000	5.3611959333	0.0000000000	0.0000000000	0.0000000000
0.7931666667	5.3556143039	0.0000000000	0.0000000000	0.0000000000
0.7933333333	5.3500321393	0.0000000000	0.0000000000	0.0000000000
0.7935000000	5.3444494417	0.0000000000	0.0000000000	0.0000000000
0.7936666667	5.3388662134	0.0000000000	0.0000000000	0.0000000000
0.7938333333	5.3332824566	0.0000000000	0.0000000000	0.0000000000
0.7940000000	5.3276981733	0.0000000000	0.0000000000	0.0000000000
0.7941666667	5.3221133659	0.0000000000	0.0000000000	0.0000000000
0.7943333333	5.3165280366	0.0000000000	0.0000000000	0.0000000000
0.7945000000	5.3109421875	0.0000000000	0.0000000000	0.0000000000
0.7946666667	5.3053558209	0.0000000000	0.0000000000	0.0000000000
0.7948333333	5.2997689389	0.0000000000	0.0000000000	0.0000000000
0.7950000000	5.2941815439	0.0000000000	0.0000000000	0.0000000000
0.7951666667	5.2885936378	0.0000000000	0.0000000000	0.0000000000
0.7953333333	5.2830052231	0.0000000000	0.0000000000	0.0000000000
0.7955000000	5.2774163019	0.0000000000	0.0000000000	0.0000000000
0.7956666667	5.2718268764	0.0000000000	0.0000000000	0.0000000000
0.7958333333	5.2662369487	0.0000000000	0.0000000000	0.0000000000
0.7960000000	5.2606465212	0.0000000000	0.0000000000	0.0000000000
0.7961666667	5.2550555960	0.0000000000	0.0000000000	0.0000000000
0.7963333333	5.2494641753	0.0000000000	0.0000000000	0.0000000000
0.7965000000	5.2438722614	0.0000000000	0.0000000000	0.0000000000
0.7966666667	5.2382798563	0.0000000000	0.0000000000	0.0000000000
0.7968333333	5.2326869625	0.0000000000	0.0000000000	0.0000000000
0.7970000000	5.2270935820	0.0000000000	0.0000000000	0.0000000000
0.7971666667	5.2214997170	0.0000000000	0.0000000000	0.0000000000
0.7973333333	5.2159053698	0.0000000000	0.0000000000	0.0000000000
0.7975000000	5.2103105426	0.0000000000	0.0000000000	0.0000000000
0.7976666667	5.2047152376	0.0000000000	0.0000000000	0.0000000000
0.7978333333	5.1991194570	0.0000000000	0.0000000000	0.0000000000
0.7980000000	5.1935232030	0.0000000000	0.0000000000	0.0000000000
0.7981666667	5.1879264778	0.0000000000	0.0000000000	0.0000000000
0.7983333333	5.1823292837	0.0000000000	0.0000000000	0.0000000000
0.7985000000	5.1767316227	0.0000000000	0.0000000000	0.0000000000
0.7986666667	5.1711334973	0.0000000000	0.0000000000	0.0000000000
0.7988333333	5.1655349094	0.0000000000	0.0000000000	0.0000000000
0.7990000000	5.1599358615	0.0000000000	0.0000000000	0.0000000000
0.7991666667	5.1543363556	0.0000000000	0.0000000000	0.0000000000
0.7993333333	5.1487363940	0.0000000000	0.0000000000	0.0000000000
0.7995000000	5.1431359789	0.0000000000	0.0000000000	0.0000000000
0.7996666667	5.1375351125	0.0000000000	0.0000000000	0.0000000000
0.7998333333	5.1319337970	0.0000000000	0.0000000000	0.0000000000
0.8000000000	5.1263320347	0.0000000000	0.0000000000	0.0000000000
0.8001666667	5.1207298277	0.0000000000	0.0000000000	0.0000000000
0.8003333333	5.1151271782	0.0000000000	0.0000000000	0.0000000000
0.8005000000	5.1095240885	0.0000000000	0.0000000000	0.0000000000
0.8006666667	5.1039205608	0.0000000000	0.0000000000	0.0000000000
0.8008333333	5.0983165973	0.0000000000	0.0000000000	0.0000000000
0.8010000000	5.0927122002	0.0000000000	0.0000000000	0.0000000000
0.8011666667	5.0871073717	0.0000000000	0.0000000000	0.0000000000
0.8013333333	5.0815021140	0.0000000000	0.0000000000	0.0000000000
0.8015000000	5.0758964294	0.0000000000	0.0000000000	0.0000000000
0.8016666667	5.0702903200	0.0000000000	0.0000000000	0.0000000000
0.8018333333	5.0646837881	0.0000000000	0.0000000000	0.0000000000
0.8020000000	5.0590768358	0.0000000000	0.0000000000	0.0000000000
0.8021666667	5.0534694655	0.0000000000	0.0000000000	0.0000000000
0.8023333333	5.0478616793	0.0000000000	0.0000000000	0.0000000000
0.8025000000	5.0422534794	0.0000000000	0.0000000000	0.0000000000
0.8026666667	5.0366448680	0.0000000000	0.0000000000	0.0000000000
0.8028333333	5.0310358473	0.0000000000	0.0000000000	0.0000000000
0.8030000000	5.0254264197	0.0000000000	0.0000000000	0.0000000000
0.8031666667	5.0198165872	0.0000000000	0.0000000000	0.0000000000
0.8033333333	5.0142063521	0.0000000000	0.0000000000	0.0000000000
0.8035000000	5.0085957166	0.0000000000	0.0000000000	0.0000000000
0.8036666667	5.0029846829	0.0000000000	0.0000000000	0.0000000000
0.8038333333	4.9973732533	0.0000000000	0.0000000000	0.0000000000
0.8040000000	4.9917614299	0.0000000000	0.0000000000	0.0000000000
0.8041666667	4.9861492150	0.0000000000	0.0000000000	0.0000000000
0.8043333333	4.9805366108	0.0000000000	0.0000000000	0.0000000000
0.8045000000	4.9749236195	0.0000000000	0.0000000000	0.0000000000
0.8046666667	4.9693102433	0.0000000000	0.0000000000	0.0000000000
0.8048333333	4.9636964844	0.0000000000	0.0000000000	0.0000000000
0.8050000000	4.9580823451	0.0000000000	0.0000000000	0.0000000000
0.8051666667	4.9524678275	0.0000000000	0.0000000000	0.0000000000
0.8053333333	4.9468529339	0.0000000000	0.0000000000	0.0000000000
0.8055000000	4.9412376665	0.0000000000	0.0000000000	0.0000000000
0.8056666667	4.9356220276	0.0000000000	0.0000000000	0.0000000000
0.8058333333	4.9300060192	0.0000000000	0.0000000000	0.0000000000
0.8060000000	4.9243896437	0.0000000000	0.0000000000	0.0000000000
0.8061666667	4.9187729033	0.0000000000	0.0000000000	0.0000000000
0.8063333333	4.9131558002	0.0000000000	0.0000000000	0.0000000000
0.8065000000	4.9075383365	0.0000000000	0.0000000000	0.0000000000
0.8066666667	4.9019205146	0.0000000000	0.0000000000	0.0000000000
0.8068333333	4.8963023366	0.0000000000	0.0000000000	0.0000000000
0.8070000000	4.8906838048	0.0000000000	0.0000000000	0.0000000000
0.8071666667	4.8850649213	0.0000000000	0.0000000000	0.0000000000
0.8073333333	4.8794456884	0.0000000000	0.0000000000	0.0000000000
0.8075000000	4.8738261084	0.0000000000	0.0000000000	0.0000000000
0.8076666667	4.8682061833	0.0000000000	0.0000000000	0.0000000000
0.8078333333	4.8625859155	0.0000000000	0.0000000000	0.0000000000
0.8080000000	4.8569653072	0.0000000000	0.0000000000	0.0000000000
0.8081666667	4.8513443606	0.0000000000	0.0000000000	0.0000000000
0.8083333333	4.8457230778	0.0000000000	0.0000000000	0.0000000000
0.8085000000	4.8401014612	0.0000000000	0.0000000000	0.0000000000
0.8086666667	4.8344795129	0.0000000000	0.0000000000	0.0000000000
0.8088333333	4.8288572352	0.0000000000	0.0000000000	0.0000000000
0.8090000000	4.8232346303	0.0000000000	0.0000000000	0.0000000000
0.8091666667	4.8176117003	0.0000000000	0.0000000000	0.0000000000
0.8093333333	4.8119884476	0.0000000000	0.0000000000	0.0000000000
0.8095000000	4.8063648744	0.0000000000	0.0000000000	0.0000000000
0.8096666667	4.8007409827	0.0000000000	0.0000000000	0.0000000000
0.8098333333	4.7951167750	0.0000000000	0.0000000000	0.0000000000
0.8100000000	4.7894922534	0.0000000000	0.0000000000	0.0000000000
0.8101666667	4.7838674201	0.0000000000	0.0000000000	0.0000000000
0.8103333333	4.7782422773	0.0000000000	0.0000000000	0.0000000000
0.8105000000	4.7726168273	0.0000000000	0.0000000000	0.0000000000
0.8106666667	4.7669910722	0.0000000000	0.0000000000	0.0000000000
0.8108333333	4.7613650144	0.0000000000	0.0000000000	0.0000000000
0.8110000000	4.7557386560	0.0000000000	0.0000000000	0.0000000000
0.8111666667	4.7501119993	0.0000000000	0.0000000000	0.0000000000
0.8113333333	4.7444850464	0.0000000000	0.0000000000	0.0000000000
0.8115000000	4.7388577996	0.0000000000	0.0000000000	0.0000000000
0.8116666667	4.7332302611	0.0000000000	0.0000000000	0.0000000000
0.8118333333	4.7276024332	0.0000000000	0.0000000000	0.0000000000
0.8120000000	4.7219743180	0.0000000000	0.0000000000	0.0000000000
0.8121666667	4.7163459177	0.0000000000	0.0000000000	0.0000000000
0.8123333333	4.7107172347	0.0000000000	0.0000000000	0.0000000000
0.8125000000	4.7050882711	0.0000000000	0.0000000000	0.0000000000
0.8126666667	4.6994590292	0.0000000000	0.0000000000	0.0000000000
0.8128333333	4.6938295111	0.0000000000	0.0000000000	0.0000000000
0.8130000000	4.6881997190	0.0000000000	0.0000000000	0.0000000000
0.8131666667	4.6825696553	0.0000000000	0.0000000000	0.0000000000
0.8133333333	4.6769393222	0.0000000000	0.0000000000	0.0000000000
0.8135000000	4.6713087218	0.0000000000	0.0000000000	0.0000000000
0.8136666667	4.6656778563	0.0000000000	0.0000000000	0.0000000000
0.8138333333	4.6600467281	0.0000000000	0.0000000000	0.0000000000
0.8140000000	4.6544153393	0.0000000000	0.0000000000	0.0000000000
0.8141666667	4.6487836921	0.0000000000	0.0000000000	0.0000000000
0.8143333333	4.6431517888	0.0000000000	0.0000000000	0.0000000000
0.8145000000	4.6375196316	0.0000000000	0.0000000000	0.0000000000
0.8146666667	4.6318872228	0.0000000000	0.0000000000	0.0000000000
0.8148333333	4.6262545644	0.0000000000	0.0000000000	0.0000000000
0.8150000000	4.6206216588	0.0000000000	0.0000000000	0.0000000000
0.8151666667	4.6149885083	0.0000000000	0.0000000000	0.0000000000
0.8153333333	4.6093551149	0.0000000000	0.0000000000	0.0000000000
0.8155000000	4.6037214809	0.0000000000	0.0000000000	0.0000000000
0.8156666667	4.5980876087	0.0000000000	0.0000000000	0.0000000000
0.8158333333	4.5924535003	0.0000000000	0.0000000000	0.0000000000
0.8160000000	4.5868191580	0.0000000000	0.0000000000	0.0000000000
0.8161666667	4.5811845840	0.0000000000	0.0000000000	0.0000000000
0.8163333333	4.5755497806	0.0000000000	0.0000000000	0.0000000000
0.8165000000	4.5699147500	0.0000000000	0.0000000000	0.0000000000
0.8166666667	4.5642794944	0.0000000000	0.0000000000	0.0000000000
0.8168333333	4.5586440160	0.0000000000	0.0000000000	0.0000000000
0.8170000000	4.5530083171	0.0000000000	0.0000000000	0.0000000000
0.8171666667	4.5473723999	0.0000000000	0.0000000000	0.0000000000
0.8173333333	4.5417362666	0.0000000000	0.0000000000	0.0000000000
0.8175000000	4.5360999194	0.0000000000	0.0000000000	0.0000000000
0.8176666667	4.5304633605	0.0000000000	0.0000000000	0.0000000000
0.8178333333	4.5248265923	0.0000000000	0.0000000000	0.0000000000
0.8180000000	4.5191896168	0.0000000000	0.0000000000	0.0000000000
0.8181666667	4.5135524364	0.0000000000	0.0000000000	0.0000000000
0.8183333333	4.5079150532	0.0000000000	0.0000000000	0.0000000000
0.8185000000	4.5022774695	0.0000000000	0.0000000000	0.0000000000
0.8186666667	4.4966396876	0.0000000000	0.0000000000	0.0000000000
0.8188333333	4.4910017095	0.0000000000	0.0000000000	0.0000000000
0.8190000000	4.4853635376	0.0000000000	0.0000000000	0.0000000000
0.8191666667	4.4797251741	0.0000000000	0.0000000000	0.0000000000
0.8193333333	4.4740866213	0.0000000000	0.0000000000	0.0000000000
0.8195000000	4.4684478812	0.0000000000	0.0000000000	0.0000000000
0.8196666667	4.4628089562	0.0000000000	0.0000000000	0.0000000000
0.8198333333	4.4571698486	0.0000000000	0.0000000000	0.0000000000
0.8200000000	4.4515305604	0.0000000000	0.0000000000	0.0000000000
0.8201666667	4.4458910940	0.0000000000	0.0000000000	0.0000000000
0.8203333333	4.4402514515	0.0000000000	0.0000000000	0.0000000000
0.8205000000	4.4346116352	0.0000000000	0.0000000000	0.0000000000
0.8206666667	4.4289716474	0.0000000000	0.0000000000	0.0000000000
0.8208333333	4.4233314902	0.0000000000	0.0000000000	0.0000000000
0.8210000000	4.4176911659	0.0000000000	0.0000000000	0.0000000000
0.8211666667	4.4120506767	0.0000000000	0.0000000000	0.0000000000
0.8213333333	4.4064100248	0.0000000000	0.0000000000	0.0000000000
0.8215000000	4.4007692125	0.0000000000	0.0000000000	0.0000000000
0.8216666667	4.3951282419	0.0000000000	0.0000000000	0.0000000000
0.8218333333	4.3894871154	0.0000000000	0.0000000000	0.0000000000
0.8220000000	4.3838458351	0.0000000000	0.0000000000	0.0000000000
0.8221666667	4.3782044032	0.0000000000	0.0000000000	0.0000000000
0.8223333333	4.3725628221	0.0000000000	0.0000000000	0.0000000000
0.8225000000	4.3669210939	0.0000000000	0.0000000000	0.0000000000
0.8226666667	4.3612792208	0.0000000000	0.0000000000	0.0000000000
0.8228333333	4.3556372051	0.0000000000	0.0000000000	0.0000000000
0.8230000000	4.3499950490	0.0000000000	0.0000000000	0.0000000000
0.8231666667	4.3443527547	0.0000000000	0.0000000000	0.0000000000
0.8233333333	4.3387103244	0.0000000000	0.0000000000	0.0000000000
0.8235000000	4.3330677605	0.0000000000	0.0000000000	0.0000000000
0.8236666667	4.3274250651	0.0000000000	0.0000000000	0.0000000000
0.8238333333	4.3217822404	0.0000000000	0.0000000000	0.0000000000
0.8240000000	4.3161392886	0.0000000000	0.0000000000	0.0000000000
0.8241666667	4.3104962121	0.0000000000	0.0000000000	0.0000000000
0.8243333333	4.3048530130	0.0000000000	0.0000000000	0.0000000000
0.8245000000	4.2992096935	0.0000000000	0.0000000000	0.0000000000
0.8246666667	4.2935662559	0.0000000000	0.0000000000	0.0000000000
0.8248333333	4.2879227024	0.0000000000	0.0000000000	0.0000000000
0.8250000000	4.2822790353	0.0000000000	0.0000000000	0.0000000000
0.8251666667	4.2766352567	0.0000000000	0.0000000000	0.0000000000
0.8253333333	4.2709913689	0.0000000000	0.0000000000	0.0000000000
0.8255000000	4.2653473741	0.0000000000	0.0000000000	0.0000000000
0.8256666667	4.2597032745	0.0000000000	0.0000000000	0.0000000000
0.8258333333	4.2540590725	0.0000000000	0.0000000000	0.0000000000
0.8260000000	4.2484147701	0.0000000000	0.0000000000	0.0000000000
0.8261666667	4.2427703697	0.0000000000	0.0000000000	0.0000000000
0.8263333333	4.2371258734	0.0000000000	0.0000000000	0.0000000000
0.8265000000	4.2314812835	0.0000000000	0.0000000000	0.0000000000
0.8266666667	4.2258366022	0.0000000000	0.0000000000	0.0000000000
0.8268333333	4.2201918318	0.0000000000	0.0000000000	0.0000000000
0.8270000000	4.2145469744	0.0000000000	0.0000000000	0.0000000000
0.8271666667	4.2089020323	0.0000000000	0.0000000000	0.0000000000
0.8273333333	4.2032570078	0.0000000000	0.0000000000	0.0000000000
0.8275000000	4.1976119030	0.0000000000	0.0000000000	0.0000000000
0.8276666667	4.1919667202	0.0000000000	0.0000000000	0.0000000000
0.8278333333	4.1863214617	0.0000000000	0.0000000000	0.0000000000
0.8280000000	4.1806761295	0.0000000000	0.0000000000	0.0000000000
0.8281666667	4.1750307261	0.0000000000	0.0000000000	0.0000000000
0.8283333333	4.1693852535	0.0000000000	0.0000000000	0.0000000000
0.8285000000	4.1637397141	0.0000000000	0.0000000000	0.0000000000
0.8286666667	4.1580941100	0.0000000000	0.0000000000	0.0000000000
0.8288333333	4.1524484435	0.0000000000	0.0000000000	0.0000000000
0.8290000000	4.1468027168	0.0000000000	0.0000000000	0.0000000000
0.8291666667	4.1411569322	0.0000000000	0.0000000000	0.0000000000
0.8293333333	4.1355110919	0.0000000000	0.0000000000	0.0000000000
0.8295000000	4.1298651980	0.0000000000	0.0000000000	0.0000000000
0.8296666667	4.1242192529	0.0000000000	0.0000000000	0.0000000000
0.8298333333	4.1185732587	0.0000000000	0.0000000000	0.0000000000
0.8300000000	4.1129272178	0.0000000000	0.0000000000	0.0000000000
0.8301666667	4.1072811322	0.0000000000	0.0000000000	0.0000000000
0.8303333333	4.1016350043	0.0000000000	0.0000000000	0.0000000000
0.8305000000	4.0959888363	0.0000000000	0.0000000000	0.0000000000
0.8306666667	4.0903426304	0.0000000000	0.0000000000	0.0000000000
0.8308333333	4.0846963888	0.0000000000	0.0000000000	0.0000000000
0.8310000000	4.0790501137	0.0000000000	0.0000000000	0.0000000000
0.8311666667	4.0734038075	0.0000000000	0.0000000000	0.0000000000
0.8313333333	4.0677574723	0.0000000000	0.0000000000	0.0000000000
0.8315000000	4.0621111103	0.0000000000	0.0000000000	0.0000000000
0.8316666667	4.0564647239	0.0000000000	0.0000000000	0.0000000000
0.8318333333	4.0508183151	0.0000000000	0.0000000000	0.0000000000
0.8320000000	4.0451718862	0.0000000000	0.0000000000	0.0000000000
0.8321666667	4.0395254396	0.0000000000	0.0000000000	0.0000000000
0.8323333333	4.0338789773	0.0000000000	0.0000000000	0.0000000000
0.8325000000	4.0282325016	0.0000000000	0.0000000000	0.0000000000
0.8326666667	4.0225860149	0.0000000000	0.0000000000	0.0000000000
0.8328333333	4.0169395191	0.0000000000	0.0000000000	0.0000000000
0.8330000000	4.0112930167	0.0000000000	0.0000000000	0.0000000000
0.8331666667	4.0056465099	0.0000000000	0.0000000000	0.0000000000
0.8333333333	4.0000000008	0.0000000000	0.0000000000	0.0000000000
0.8335000000	3.9943534917	0.0000000000	0.0000000000	0.0000000000
0.8336666667	3.9887069849	0.0000000000	0.0000000000	0.0000000000
0.8338333333	3.9830604825	0.0000000000	0.0000000000	0.0000000000
0.8340000000	3.9774139868	0.0000000000	0.0000000000	0.0000000000
0.8341666667	3.9717675000	0.0000000000	0.0000000000	0.0000000000
0.8343333333	3.9661210243	0.0000000000	0.0000000000	0.0000000000
0.8345000000	3.9604745620	0.0000000000	0.0000000000	0.0000000000
0.8346666667	3.9548281154	0.0000000000	0.0000000000	0.0000000000
